금연구역명,금연구역범위상세,시도명,시군구명,금연구역구분,금연구역지정근거명,소재지도로명주소,관리기관명,위도,경도,데이터기준일자
목천공원,시설전체,전라북도,익산시,어린이놀이시설,국민건강증진법제9조,"전라북도 익산시 목천로 30-10(목천동, 한스빌포장마차)전라북도 익산시 목천로 30-10",전라북도 익산시,35.91650018,126.9335335,2022-03-09
황등 보삼말공원,시설전체,전라북도,익산시,어린이놀이시설,국민건강증진법제9조,전라북도 익산시 황등면 황등10길 1,전라북도 익산시,36.005966,126.9472949,2022-03-09
금호어울림아파트 107동놀이터,시설전체,전라북도,익산시,어린이놀이시설,국민건강증진법제9조,전라북도 익산시 인북로 335 (신동),전라북도 익산시,35.9581564,126.9608879,2022-03-09
금호어울림아파트 111동 놀이터,시설전체,전라북도,익산시,어린이놀이시설,국민건강증진법제9조,전라북도 익산시 인북로 335 (신동),전라북도 익산시,35.9581564,126.9608879,2022-03-09
모현주공2단지 217동놀이터,시설전체,전라북도,익산시,어린이놀이시설,국민건강증진법제9조,전라북도 익산시 고현로 69 (모현동1가，주공2차아파트),전라북도 익산시,35.94290634,126.9416372,2022-03-09
보석어린이집 놀이터,시설전체,전라북도,익산시,어린이놀이시설,국민건강증진법제9조,전라북도 익산시 선화로 길 52 (모현동1가，고려아파트),전라북도 익산시,35.951369,126.946565,2022-03-09
아이세상소아청소년과의원 실내놀이터,시설전체,전라북도,익산시,어린이놀이시설,국민건강증진법제9조,전라북도 익산시 선화로 31-13 (모현동1가)금송빌딩 401호,전라북도 익산시,35.951823,126.938639,2022-03-09
배산제일오투그란데아파트 103동앞 놀이터,시설전체,전라북도,익산시,어린이놀이시설,국민건강증진법제9조,"전라북도 익산시 선화로 7 (모현동2가, 배산제일 오투그란데)",전라북도 익산시,35.952751,126.933993,2022-03-09
배산제일오투그란데아파트 110동앞 놀이터,시설전체,전라북도,익산시,어린이놀이시설,국민건강증진법제9조,"전라북도 익산시 선화로 7 (모현동2가, 배산제일 오투그란데)",전라북도 익산시,35.952751,126.933993,2022-03-09
양평해장국(부송점),시설전체,전라북도,익산시,어린이놀이시설,국민건강증진법제9조,전라북도 익산시 부송로 101-10 (부송동),전라북도 익산시,35.96082229,126.9891522,2022-03-09
종로상회-익산영등점실내놀이시설,시설전체,전라북도,익산시,어린이놀이시설,국민건강증진법제9조,전라북도 익산시 하나로 459 (영등동),전라북도 익산시,35.961366,126.980703,2022-03-09
작은천사어린이집,시설전체,전라북도,익산시,어린이놀이시설,국민건강증진법제9조,전라북도 익산시 하나로 5길 143 (월성동),전라북도 익산시,35.993602,126.969131,2022-03-09
모아어린이집,시설전체,전라북도,익산시,어린이집,국민건강증진법제9조,"전라북도 익산시 하나로 483-60 306동 108호(영등동, 부영3차아파트)",전라북도 익산시,35.964265,126.978986,2022-03-09
남성맨션관리사무소옆놀이터,시설전체,전라북도,익산시,어린이놀이시설,국민건강증진법제9조,"전라북도 익산시 선화로 길 10 (남중동, 남성맨션)",전라북도 익산시,35.947221,126.955058,2022-03-09
로뎀나무어린이집,시설전체,전라북도,익산시,어린이놀이시설,국민건강증진법제9조,전라북도 익산시 오산면 선화로 14 (장신휴먼시아3단지),전라북도 익산시,35.950502,126.932912,2022-03-09
송학현대아파트 105동뒤 어린이놀이터,시설전체,전라북도,익산시,어린이놀이시설,국민건강증진법제9조,"전라북도 익산시 배산로 34-1 (송학동, 송학현대아파트)",전라북도 익산시,35.940208,126.9380129,2022-03-09
익산성결어린이집,시설전체,전라북도,익산시,어린이놀이시설,국민건강증진법제9조,전라북도 익산시 함열읍 미력길 29,전라북도 익산시,36.0761385,126.9596557,2022-03-09
익산한스빌아파트 놀이터,시설전체,전라북도,익산시,어린이놀이시설,국민건강증진법제9조,"전라북도 익산시 목천로 30-14 (목천동, 한스빌아파트)",전라북도 익산시,35.91558751,126.9340529,2022-03-09
부송동아2차아파트 201동놀이터,시설전체,전라북도,익산시,어린이놀이시설,국민건강증진법제9조,"전라북도 익산시 무왕로 6길 33 (부송동, 동아2차아파트)",전라북도 익산시,35.958284,126.998651,2022-03-09
마동주공2단지아파트놀이터,시설전체,전라북도,익산시,어린이놀이시설,국민건강증진법제9조,"전라북도 익산시 고봉로 116 (마동, 마동주공2차아파트)",전라북도 익산시,35.94228131,126.9662549,2022-03-09
신광요양원,시설전체,전라북도,익산시,사회복지시설,국민건강증진법제9조,전라북도 익산시 덕기길 31(덕기동),전라북도 익산시,35.967478,127.031968,2022-03-09
원광실버의집,시설전체,전라북도,익산시,사회복지시설,국민건강증진법제9조,전라북도 익산시 익산대로 3길 7(신용동),전라북도 익산시,35.9366002,126.9451338,2022-03-09
아가페노인전문요양원,시설전체,전라북도,익산시,사회복지시설,국민건강증진법제9조,전라북도 익산시 황등면 율촌길 18,전라북도 익산시,36.01841218,126.956425,2022-03-09
원광상록원,시설전체,전라북도,익산시,사회복지시설,국민건강증진법제9조,전라북도 익산시 익산대로 3길 3(신용동),전라북도 익산시,35.9362207,126.9449933,2022-03-09
은송요양원,시설전체,전라북도,익산시,사회복지시설,국민건강증진법제9조,전라북도 익산시 삼기면 황금로 696,전라북도 익산시,36.01029018,126.9998713,2022-03-09
성모노인복지센터,시설전체,전라북도,익산시,사회복지시설,국민건강증진법제9조,전라북도 익산시 동서로 309(영등동),전라북도 익산시,35.95178813,126.9681662,2022-03-09
익산시 애인종합복지관,시설전체,전라북도,익산시,사회복지시설,국민건강증진법제9조,전라북도 익산시 인북로 길 15(인화동),전라북도 익산시,35.931485,126.949581,2022-03-09
창혜원,시설전체,전라북도,익산시,사회복지시설,국민건강증진법제9조,전라북도 익산시 덕기길 7(덕기동),전라북도 익산시,35.966654,127.030351,2022-03-09
성원,시설전체,전라북도,익산시,사회복지시설,국민건강증진법제9조,전라북도 익산시 서동로 6길 1(석암동),전라북도 익산시,35.9313497,126.9596275,2022-03-09
작은자매의집,시설전체,전라북도,익산시,사회복지시설,국민건강증진법제9조,전라북도 익산시 하나로 5길 41(월성동),전라북도 익산시,35.993577,126.969203,2022-03-09
동그라미,시설전체,전라북도,익산시,사회복지시설,국민건강증진법제9조,전라북도 익산시 쌍능길 35-7(석왕동),전라북도 익산시,35.984711,127.032014,2022-03-09
맑은집,시설전체,전라북도,익산시,사회복지시설,국민건강증진법제9조,전라북도 익산시 용안면 현내1로 9,전라북도 익산시,36.114951,126.954058,2022-03-09
훈훈한집,시설전체,전라북도,익산시,사회복지시설,국민건강증진법제9조,전라북도 익산시 용안면 현내1로 9,전라북도 익산시,36.114951,126.954058,2022-03-09
사랑원,시설전체,전라북도,익산시,사회복지시설,국민건강증진법제9조,전라북도 익산시 삼기면 죽신길 89,전라북도 익산시,36.03665106,127.019282,2022-03-09
가나안사랑의집,시설전체,전라북도,익산시,사회복지시설,국민건강증진법제9조,전라북도 익산시 서동로 6길 2(용제동),전라북도 익산시,35.943581,127.003841,2022-03-09
홍주원,시설전체,전라북도,익산시,사회복지시설,국민건강증진법제9조,전라북도 익산시 덕기길 7(덕기동),전라북도 익산시,35.966654,127.030351,2022-03-09
청록원,시설전체,전라북도,익산시,사회복지시설,국민건강증진법제9조,전라북도 익산시 덕기길 7(덕기동),전라북도 익산시,35.966654,127.030351,2022-03-09
덕암,시설전체,전라북도,익산시,사회복지시설,국민건강증진법제9조,전라북도 익산시 춘포면 판문1길 26 사회복지시설,전라북도 익산시,35.899796,127.017651,2022-03-09
춘포지역아동센터,시설전체,전라북도,익산시,사회복지시설,국민건강증진법제9조,전라북도 익산시 춘포면 춘포로 346,전라북도 익산시,35.901834,127.004888,2022-03-09
해피드림,시설전체,전라북도,익산시,사회복지시설,국민건강증진법제9조,전라북도 익산시 덕기길 7(덕기동),전라북도 익산시,35.966654,127.030351,2022-03-09
보성원자활자립장,시설전체,전라북도,익산시,사회복지시설,국민건강증진법제9조,전라북도 익산시 서동로 6길 1(석암동),전라북도 익산시,35.9313497,126.9596275,2022-03-09
동그라미플러스,시설전체,전라북도,익산시,사회복지시설,국민건강증진법제9조,전라북도 익산시 쌍능길 35-7(석왕동),전라북도 익산시,35.984711,127.032014,2022-03-09
익산시 애인보호작업장,시설전체,전라북도,익산시,사회복지시설,국민건강증진법제9조,전라북도 익산시 익산대로 9길 11,전라북도 익산시,35.949229,126.9496723,2022-03-09
한우리공동생활가정,시설전체,전라북도,익산시,사회복지시설,국민건강증진법제9조,"전라북도 익산시 익산대로 17길 16 102동807호(모현동, 현대아파트)",전라북도 익산시,35.953045,126.951034,2022-03-09
동그라미은혜의집,시설전체,전라북도,익산시,사회복지시설,국민건강증진법제9조,"전라북도 익산시 무왕로 2길 27 203동406호(부송동, 주공2차아파트)",전라북도 익산시,35.956803,126.988621,2022-03-09
동그라미희망의집,시설전체,전라북도,익산시,사회복지시설,국민건강증진법제9조,"전라북도 익산시 무왕로 22길 27 204동105호(부송동, 주공2차아파트)",전라북도 익산시,35.956803,126.988621,2022-03-09
우리들가든,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,전라북도 익산시 용안면 동지산안대길 49,전라북도 익산시,36.09226733,126.9646363,2022-03-09
우리들분식,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 배산로 4길 5, 1층 (모현동1가)",전라북도 익산시,35.945903,126.939561,2022-03-09
우리마을,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 중앙로 길 42 (창인동1가,(1층))",전라북도 익산시,35.941981,126.953215,2022-03-09
우리맛 황토쌈밥,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,전라북도 익산시 금마면 용순신기길 34,전라북도 익산시,36.008544,127.035495,2022-03-09
우리분식,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,전라북도 익산시 중앙로 길 26-1 (창인동1가),전라북도 익산시,35.941561,126.950378,2022-03-09
우리순대,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 함열읍 함열중앙로 29, 1층",전라북도 익산시,36.078992,126.960799,2022-03-09
우리집 한우,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,전라북도 익산시 춘포면 갈전길 66,전라북도 익산시,35.95426127,127.031367,2022-03-09
우리집숯불갈비,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 고봉로 172 (영등동,(1층))",전라북도 익산시,35.94761693,126.967235,2022-03-09
우리집숯불구이,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 인북로 길 6-1 (인화동1가,(1층))",전라북도 익산시,35.930151,126.948814,2022-03-09
우리집식당,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,전라북도 익산시 여산면 외사길 36 ((1층)),전라북도 익산시,36.04885467,127.1050952,2022-03-09
